TotalDisplacement 22496804
MaxDisplacement 5040
NumCells 12028
c8523 2904 -7504
c7026 6270 -448
c8553 33000 17192
c4584 26466 26264
c4586 1386 18200
c5440 29964 -6496
c10809 24222 -952
c9460 -27984 -5488
c6455 -25542 9128
c4589 27324 -12544
c1779 29832 18704
c4590 -23232 -14056
c4592 24684 8624
c6814 -21582 1064
c2906 23628 18704
c4593 28314 -29176
c6327 -20526 -16072
c4595 26532 -1960
c8778 -132 1568
c1915 -66 26768
c5850 -25410 22232
c4596 22242 17696
c4597 15312 -7000
c4600 11484 20720
c9175 -5082 -3472
c4602 -4158 -2968
c5923 10032 -28672
c4603 17622 -25648
c9341 -66 -13552
c4604 -13398 -6496
c4608 -1914 -13552
c7540 -6072 -15064
c7240 -330 -5992
c4611 31416 -20104
c1340 -26730 -8008
c4613 -15246 -26152
c4614 -16830 15176
c2565 30888 7112
c747 -462 14168
c4615 27852 30296
c10710 -18546 -7504
c4939 -132 19208
c4616 24816 -20104
c4618 13266 10640
c3382 -3696 -24640
c6500 -2178 -10024
c4620 -3366 7616
c4623 5874 -18592
c4624 18612 -4480
c4625 3828 -26656
c4497 -6138 22736
c4626 5082 -22624
c5917 -3366 10136
c4627 30360 -7504
c6412 29172 -8512
c6652 -12210 -23128
c6756 26928 10136
c7762 28116 -10528
c4629 -4950 14168
c4631 9306 26768
c5897 15114 -1456
c6618 -15972 5096
c4633 -21252 -32200
c1816 -13530 -8008
c4634 -25146 -21616
c1841 -32604 -13048
c4636 14652 18200
c4639 23232 -4480
c10923 -7920 13664
c10416 12210 -1456
c4641 19140 2576
c4643 29766 -9016
c9109 -4422 3584
c5907 1452 18704
c4276 528 -17584
c6891 396 5096
c4645 -9438 4592
c5873 528 23744
c4646 23892 -2464
c5007 -4224 20216
c4648 -5214 19712
c4649 25872 22736
c4650 23958 4592
c11354 29568 12656
c6797 -1914 7112
c954 -18942 7112
c4651 -25674 -8008
c6804 -13992 -22120
c4345 -9900 5600
c4652 -19206 18200
c10065 -594 21224
c4038 -7260 11648
c3392 26136 18200
c4753 -28578 19712
c5999 5148 -12544
c10800 -15576 -22120
c4653 8250 10640
c7349 -15378 -21616
c4655 726 -25648
c4657 1650 -17080
c9207 28776 -4984
c4658 31020 -18088
c5080 32208 -19600
c1206 16500 25256
c4660 4224 6608
c194 -594 -8008
c1255 6468 56
c7219 24816 18200
c4663 23364 -8512
c59 28842 -8008
c4668 30228 19208
c8334 15114 14168
c4865 22572 5096
c7293 4818 -5992
c4671 14190 -17080
c8362 21846 -20608
c4673 -26862 -31696
c4674 -26466 -5992
c4675 14652 -952
c4676 31548 2072
c1553 -10692 -4480
c7227 12474 5600
c33 -8118 16688
c4677 -21318 32816
c5072 -22770 -13552
c4679 -7326 -16072
c3931 15972 -4480
c4683 -594 -25648
c4684 28314 15680
c4686 -33330 32816
c8984 26400 -7504
c4687 16500 -19600
c2321 2640 2072
c5951 20658 -11536
c4690 23364 -24136
c3684 -8778 -20104
c6454 3366 -15568
c1269 -924 1568
c4692 -30558 11144
c9787 -26994 -17080
c4693 -13860 -7000
c4694 -24420 13664
c4696 11154 5600
c4697 -6336 -30688
c9686 -8052 -16576
c2541 -19470 -7000
c4974 -9438 4088
c10362 5610 15176
c5527 -20790 1568
c678 3366 -1456
c4698 -33330 31808
c1455 -330 -6496
c1588 12540 -24136
c4700 -5874 21728
c4705 30624 -3976
c898 -8118 -25648
c3851 -10164 -21112
c4706 -2310 15176
c6745 -5148 -10528
c4708 8646 26264
c9740 -14586 29288
c4955 -14256 -19600
c1941 20592 -6496
c1392 12210 -21616
c5310 21582 8624
c4711 -16830 21728
c3508 26466 25760
c853 12672 -19600
c5637 -22308 14168
c6559 2970 25760
c6885 21450 -20608
c4712 -16302 7112
c4714 20592 31304
c5848 28248 -12040
c4718 -1320 -3976
c4720 20394 8624
c4721 23826 -1456
c4723 15312 -3976
c6978 17820 1568
c4725 16764 9632
c1518 24684 9632
c336 -23562 7616
c3910 18018 -31696
c5588 29568 16688
c4727 9702 -5488
c4731 -2244 -3976
c3869 -11946 -28672
c4733 23628 22736
c406 -11814 -12040
c5570 14124 5600
c4734 24948 -23128
c10470 -10494 -11032
c4740 -10758 4592
c4140 30360 19712
c5026 -27126 -12040
c10142 26862 21728
c4827 -27522 26264
c4741 29832 2072
c4936 21846 32816
c5032 -16566 16688
c2521 -462 2576
c5308 -17886 9128
c4742 6270 -15568
c5155 -17622 13160
c1480 26136 -6496
c4744 -11286 13160
c2379 -22110 11648
c4786 18414 24752
c5799 18216 18704
c9398 -10890 -5992
c2687 11814 4088
c3776 6204 -27664
c4746 -31482 -4984
c4748 6732 -7000
c4749 -29370 -8512
c667 -7986 -10024
c6220 -24354 15680
c7451 22308 10136
c4750 -6138 -13552
c4757 31548 5096
c4758 -15576 27272
c4759 -1914 11144
c4760 -19206 32816
c4553 -19800 24248
c4761 -2442 -10024
c6456 15180 8120
c4762 14586 -10024
c4763 17886 -5488
c799 -18612 -17584
c6154 792 28280
c11134 -1056 2072
c9135 11154 26768
c2761 -19272 -14056
c7328 18480 19712
c2524 10098 29288
c4767 20460 -21112
c2046 30096 28280
c4768 21780 2072
c6344 -3762 -15568
c4769 29304 -1960
c7195 -29502 22232
c4771 25938 17696
c3773 -5676 -23632
c6868 -28314 -3976
c8266 -792 -19096
c3009 20328 9128
c2672 29568 10136
c4773 -23958 -18592
c4365 5808 -23632
c4774 16302 29288
c5586 11154 -13048
c4775 27456 13664
c4776 12078 1064
c5828 -19602 -9016
c4789 7392 -11032
c7448 32934 -15568
c4877 -25410 22736
c4790 11748 -13552
c10581 18348 23744
c5252 -27324 -26656
c4792 19866 3584
c11746 18744 1064
c594 -528 8624
c4794 23628 1568
c381 -25278 -20104
c865 13794 560
c4795 16500 -24640
c11374 31020 560
c10441 -8118 32312
c3717 -31350 -4480
c6257 6600 -12544
c4796 28248 23744
c6736 -15708 -22120
c10605 -15246 19712
c4026 -3498 -8008
c7239 -2442 25760
c3371 6732 8120
c4429 -10362 -16072
c4797 -13794 -28672
c517 7788 560
c4799 18612 31304
c11904 13398 -10024
c3380 -25410 12656
c4943 2838 23240
c3216 -14850 -5992
c7085 20790 -21616
c4800 14190 23240
c826 25740 -13552
c4802 13002 -28168
c4804 -11550 7112
c141 2838 -15568
c4807 -18348 19208
c4808 -23826 21224
c11010 24288 1064
c4809 2442 19712
c6008 -28050 -24640
c4814 -2772 -7504
c8180 -21318 25760
c4816 11418 3080
c6847 -25476 -14560
c4817 15840 13664
c5251 20592 -16072
c4819 -23166 25760
c4820 -12804 560
c4821 -21582 26264
c4823 8052 -19096
c4826 -20328 -9520
c385 21252 -20104
c6049 -10032 -7504
c4829 4290 -14056
c2929 -7062 -26152
c1380 6336 -19096
c4830 -11550 -6496
c5525 -1782 1064
c4832 -22440 13664
c10680 13794 -26152
c8383 -5016 1568
c6738 -15576 -24640
c5903 24552 30296
c6216 660 -9520
c4833 17292 -2464
c4835 14454 13160
c4837 11748 25256
c5110 1782 -25144
c4048 -20922 -1456
c4838 -15972 31304
c4840 31020 -1960
c4098 -27720 -14560
c4841 -17094 -8008
c4842 6930 -6496
c11913 21846 -7504
c3853 8448 14672
c6386 -3168 19208
c4850 12870 -28168
c5990 -3564 13664
c4851 -5280 20216
c5619 10560 -24136
c6081 -19536 -10024
c10242 -12540 -29680
c8538 21846 5600
c4852 -14982 -9016
c9775 -1650 14168
c4853 -25542 -20608
c10728 9108 19208
c4855 -8052 -10528
c11120 -11682 -3472
c4857 -3630 -10024
c4858 -8382 12656
c7728 10824 -3472
c4859 6336 -29680
c9890 24552 28280
c4860 22044 -13552
c10053 16500 -9520
c4864 -28248 -22120
c5680 -12012 -5488
c4869 -9306 -1456
c9433 -19866 3584
c5419 7722 -28168
c4871 -4752 27272
c5634 8910 -5992
c4873 -31482 -22624
c4874 7194 26768
c4875 24684 13664
c8390 -33264 -448
c4878 -3762 12656
c4879 9438 -15568
c9571 -18216 2072
c3293 21516 31808
c5497 -26268 -18088
c8741 -11550 26768
c7802 13266 3584
c5628 -26466 -12040
c4882 19272 -30184
c4883 -19470 28784
c4884 31416 -27664
c1161 -23100 14168
c7079 3960 -3976
c8021 -10560 -32200
c856 -10824 4088
c4326 21252 -1960
c4891 2376 20216
c11244 18612 13664
c4892 13200 6104
c2450 2904 -3976
c1076 12870 -2968
c4893 24684 -22120
c9879 4818 18200
c6134 -10230 -18592
c5213 -2574 -28168
c5327 23628 -14560
c7465 -13992 -24640
c4895 -7722 13160
c11516 29172 -26656
c4897 9702 -29176
c2755 15378 26264
c708 264 560
c4901 -660 -15064
c3615 25080 30296
c4902 4356 -9016
c4903 -27390 -8512
c4904 17424 25256
c4905 -8052 10640
c4906 -528 6104
c7797 -9372 -17080
c4907 19998 3080
c2628 -33330 23240
c4908 22374 -29176
c4909 8250 1064
c4911 -7986 9128
c11214 -2838 10136
c7230 -25014 -2464
c309 -25674 8624
c4914 4620 14672
c176 -30822 31808
c5322 20724 -19096
c4918 -6864 5096
c4920 -26466 -13552
c874 23958 10640
c4921 -15114 -19096
c6995 5478 10640
c4924 18480 23744
c7367 18612 11648
c9574 29040 -22120
c4925 31152 19208
c4942 21252 6104
c6596 -14190 7112
c10203 27588 -19600
c4948 23034 -21616
c4950 24618 23240
c4951 27060 27776
c6861 32868 -12040
c4266 -12210 -3472
c4954 -27126 -15568
c8962 -25608 -29680
c4958 -15048 -17584
c4961 21252 20720
c4964 -4554 7112
c11195 22242 -10528
c4965 18876 27272
c4967 19668 6104
c1818 5808 13664
c5530 25080 22736
c4968 -21450 3584
c9273 4356 -1960
c5060 -19536 -13048
c7174 21582 6608
c7625 -8910 -33208
c2613 8514 -28672
c4971 -9042 -2464
c7256 -27456 -448
c4972 9108 -21112
c8093 -23364 -7504
c4973 -5082 12656
c4110 -18942 16688
c4975 -7854 4592
c4977 1716 14672
c8568 -19338 23240
c4979 -25344 24248
c4983 -18876 -11536
c9637 11880 8624
c4599 -12078 -27160
c4988 -23694 -3472
c4990 9702 25256
c8906 -8250 24248
c8169 -16434 22232
c5302 10956 6608
c5944 6402 -3472
c6138 22440 -26656
c3570 26400 -10528
c6196 10164 -11032
c6162 8976 5096
c4991 6468 -3976
c2266 -3366 -28672
c5215 924 17192
c4992 18612 2072
c533 27324 8120
c4995 14784 16688
c8419 -12672 -1960
c6084 -16104 -17584
c11518 -330 2576
c6661 -15708 5096
c4996 10362 15176
c5245 29634 4088
c4997 15972 -29680
c2367 -17490 -16072
c6015 -4356 23744
c4998 -2046 18200
c9417 -24948 8624
c1489 18810 24752
c6936 -15444 -1960
c4999 -16764 14168
c1581 21648 6104
c5000 29172 -18088
c10126 30360 27272
c5912 26796 -3472
c5003 28314 25760
c6536 -20922 23240
c5008 32076 -23128
c3250 10494 7616
c6353 15114 24752
c6420 -16368 -17584
c5013 -7722 -14056
c32 -25740 -7000
c5015 8712 -16576
c5016 -23562 -27160
c8441 -6006 -3472
c5017 -4158 -13552
c5018 16302 21728
c11218 8646 17696
c5020 20724 -14560
c7675 -15378 1064
c5021 3498 -13552
c6467 -15048 28280
c1960 -28644 17192
c7098 -13398 -10024
c5022 6072 12656
c5027 7656 17192
c5030 66 16688
c11586 17952 13664
c5303 30888 10136
c5033 -1452 -7504
c5034 2772 -952
c5882 -14916 30296
c2968 2574 -10024
c5035 7194 -26152
c11658 -4818 -5992
c1989 20988 -24136
c6535 -12144 6608
c4132 4422 26768
c5037 -2838 -21616
c5039 -14850 -10024
c11628 21978 28784
c5040 23562 20720
c7111 20592 31808
c5041 3168 15680
c5042 25872 13160
c7644 -31548 18704
c1545 -7722 -4984
c5044 11088 -19096
c5600 18348 -7000
c6006 17820 -28672
c4090 26400 -25144
c5045 19272 1064
c8849 17754 32816
c1684 -11814 -5992
c5046 14058 21224
c6893 28644 13160
c4443 10956 16688
c5048 18018 13160
c5050 -8184 20216
c7733 -6996 30296
c7673 -4950 3080
c5052 13992 -12544
c2503 32340 -21112
c5054 23760 -18088
c5518 6798 26768
c5056 -14454 -29176
c7140 -24090 -25648
c5058 4422 -8008
c5781 -9570 9632
c6416 -6996 31304
c605 19998 6608
c5062 -31746 25256
c4477 3498 29288
c5063 -15972 20216
c248 25608 25256
c5065 -22572 -21112
c5066 -25542 12152
c3848 15906 22232
c5067 13266 6608
c8855 -66 24752
c5069 -5544 -7504
c6944 24156 -9016
c7706 26334 -17080
c5070 -8910 13160
c5073 8316 560
c8009 -23166 6104
c5074 1650 -28672
c5760 -20394 19712
c5075 -25806 -32704
c3056 11748 8120
c5076 19140 6104
c9579 -22770 16688
c7999 14058 26264
c6122 5742 25760
c5082 29700 -13552
c9821 -28050 -7000
c5852 15972 1568
c8404 -10560 28280
c5083 16962 10640
c6041 -13926 7112
c6104 29370 -8008
c5084 31020 -6496
c550 4422 -10024
c6835 -5874 -21616
c12017 12210 32816
c8953 -23826 19208
c4041 -20130 -16072
c7452 32340 24248
c4867 2508 8624
c5086 31746 26264
c1987 29964 7112
c5087 22836 -30184
c5090 -8910 19712
c4226 19140 30296
c5091 9108 13664
c5094 32604 -17584
c8144 -3894 -21616
c2213 -3234 9632
c5097 16302 -13048
c11200 -3828 11648
c9055 -20658 -5992
c5107 11088 -12544
c4001 9372 -7000
c5109 5016 23744
c11507 -19206 9128
c10810 -198 -32704
c5111 -7458 -24640
c6426 -2112 -4480
c6305 -13860 -19600
c5115 19404 -14560
c2722 -22968 -14560
c5120 -27390 -32200
c5123 2508 -3976
c5968 32076 -24136
c5129 -24222 560
c7906 -9108 -32200
c5130 22440 -12544
c9547 -13860 -10528
c5131 1122 -10024
c7198 24684 -18088
c5132 -23694 11648
c5134 21780 7112
c10954 -10692 -10528
c1578 -3432 -12040
c5136 -19602 23240
c8013 -23826 -20608
c2653 -33330 3080
c5142 -5874 17696
c8643 4422 -448
c3215 -5280 8624
c5143 -2178 -18592
c5147 -23628 23744
c4966 22242 -14056
c5148 3498 -28168
c7557 -16434 -8008
c5149 24420 1568
c6140 1848 28280
c5150 -22902 21224
c6018 27588 1064
c5151 -25344 -16576
c5152 2310 17696
c6727 11154 -5488
c11850 -6798 23240
c1482 -28050 3584
c5154 -11616 -19096
c5168 24948 -4480
c5973 3894 3584
c256 -17094 -20104
c5169 -12078 -25144
c8298 30888 -2464
c5171 -22374 18200
c3110 -24354 7112
c4940 -13068 23744
c5172 -30162 25256
c9702 26334 15680
c5173 9042 7616
c5174 -24156 8120
c9825 -23694 -3976
c202 -12870 28784
c6256 12870 -29176
c5178 28314 -9016
c3435 -12144 13664
c5179 -29370 31304
c7181 10626 -13048
c5181 -17160 14168
c10409 1056 -22624
c386 -19734 -27664
c5182 8316 -24640
c1790 21912 -21112
c5185 -23364 -952
c226 -3498 -1456
c5186 32076 -13048
c1421 -20394 19208
c5187 -14190 28784
c10110 12804 8624
c9596 12474 24752
c5358 -13662 2576
c5188 15180 -3976
c10349 -25674 15176
c5189 19140 12656
c5191 -2046 -17080
c3617 21978 -29176
c5192 31284 -8512
c91 31944 8120
c5193 -13662 4088
c8376 20196 2576
c7373 6930 -26152
c5194 -19866 -12040
c5841 30294 -18592
c10721 8976 -29680
c7249 -3828 -18088
c5197 17820 7112
c5199 22704 -25144
c5203 -2310 17696
c5204 13200 -9520
c7397 17160 -4480
c6575 -25344 -5488
c1139 2376 -6496
c5205 -20064 -18088
c5208 2046 7112
c971 25674 8624
c5209 15048 31304
c7108 12474 -33208
c2263 -4554 14168
c5210 -26598 -3976
c4987 16830 -5488
c6292 29700 30296
c5211 22308 11648
c5216 14652 -1960
c5508 1914 23240
c154 24882 28784
c1274 24420 -20104
c6116 -25410 -28672
c5381 10164 18704
c5220 -858 -26152
c11042 -3564 31304
c5222 -8976 15680
c300 -13794 32312
c5223 30360 -2968
c8048 19932 -3976
c5224 -28116 -28168
c6338 -16236 -18088
c5225 30558 56
c5226 32340 -15064
c8938 528 -448
c5585 -13530 -20104
c5604 26796 -9520
c5232 21780 -19096
c5233 -24354 9128
c9524 10362 -22624
c5234 -20856 17192
c5240 -9372 -9520
c2641 14850 13160
c4876 -8382 7112
c5242 66 -8008
c2898 -19866 -25648
c5244 28248 -17584
c5239 -7920 10640
c5435 -19800 13664
c4297 -29238 6104
c6833 -6864 31808
c5248 -4686 -23128
c5620 -6996 -23632
c5250 24024 56
c5714 6798 -29176
c11831 3498 -20104
c7067 -3696 -952
c5258 -20460 18704
c8369 5148 56
c7483 9570 -18592
c5260 -9306 14168
c6647 -21516 -31192
c5261 14718 -6496
c3230 -24750 21224
c5262 30426 -448
c7909 -26532 -7504
c5265 23298 -9016
c5835 8052 -26656
c5266 18678 -5992
c6102 -10296 10640
c10573 13794 6608
c5268 -18612 -22120
c4185 19140 -24136
c5270 -3960 -24136
c11889 -22704 6608
c5276 14058 -26152
c9511 15312 -30184
c2983 8580 -16576
c7171 -12210 4088
c6229 23232 13664
c6379 10956 18704
c5277 -14916 -17080
c7007 20988 10136
c5278 -23232 27272
c5280 24156 -8512
c9906 5676 -12544
c5281 -17754 5600
c8614 20988 20216
c2511 -14982 29288
c6776 14982 3584
c5284 19668 5096
c10598 20328 28280
c4009 -14190 -28168
c5986 -31152 -10024
c5293 -21648 -10528
c9389 29766 -10024
c5294 -10560 19208
c2000 -12408 -16576
c5297 -22044 -11032
c8224 -27522 -25648
c6482 7656 23744
c5300 -6534 -28672
c5301 -33330 -9016
c2611 23694 3584
c5304 -12012 2576
c3170 27324 16688
c5306 726 26768
c5550 5544 -3976
c8494 -10956 15680
c956 -14454 7616
c3033 14454 -9016
c7457 -30954 -15568
c9875 -29238 10640
c5307 23760 15176
c5309 -10692 6608
c3839 22638 -33208
c7353 26928 56
c5314 -9174 -5488
c1503 990 16688
c5316 -330 10136
c5959 5478 18704
c5317 -6666 -25648
c4161 -27588 21728
c4935 27852 -24640
c5963 -2970 29288
c863 26136 8624
c4149 23496 31304
c5318 32736 -18592
c10316 -22704 -1960
c5319 -13926 -8008
c7028 -23826 -18592
c5320 -29106 -952
c6668 -20460 29792
c5323 32604 -24640
c9986 17688 10136
c4985 27324 -7000
c5325 -25410 32816
c5326 -11088 560
c2939 21912 24248
c953 -2508 23744
c5333 -26994 -8008
c3898 16368 -29680
c6704 -25410 1568
c6645 -33000 -14560
c5335 -2970 7616
c5337 -31086 8120
c8346 17490 -13048
c5338 -2508 -4480
c2069 -11352 -4984
c5339 22704 11648
c9045 3432 6608
c357 11550 -30688
c908 16434 -29176
c5343 3564 -21616
c5348 24420 -4984
c3130 20856 20720
c5351 18744 -14560
c4866 4752 12656
c1211 18876 -28672
c5565 8184 -952
c5353 -2244 -23632
c5355 10032 -19096
c5767 -31416 23744
c7005 -18018 3080
c5356 -19536 -9520
c5360 1980 -15064
c5361 -6930 22736
c3528 -32142 3584
c6208 -22770 31808
c5363 23034 15680
c6984 -7128 20216
c5364 4488 17192
c8277 8646 -3472
c5365 -4950 4592
c5368 -7392 5096
c11706 330 4592
c6272 -10098 9128
c5370 24222 -448
c5749 6996 -21112
c11816 5544 11648
c850 27588 8624
c6001 29304 -27664
c5371 21252 -11032
c5372 28380 16184
c2652 -5148 -12544
c5376 -2178 -6496
c11713 9372 -952
c7988 -16632 13664
c7021 28512 -4480
c5377 13926 -5992
c5380 -4488 -23632
c5385 25476 -7000
c5392 -11946 9128
c5393 -32802 -17584
c5395 19338 -15064
c5399 1452 16184
c8964 22572 -14560
c5403 -24948 56
c5405 26928 -8512
c8258 -12012 23744
c7870 9174 -9016
c5407 9108 -4480
c10254 26004 56
c5409 -13332 13664
c9948 31086 26768
c5589 32472 560
c5837 -21912 -12544
c9909 -15774 -25648
c5410 -9636 30296
c5411 21780 -2464
c5412 29568 -27664
c5414 -21252 -24136
c1005 -18678 -5992
c5554 -10626 25256
c5417 23232 -11032
c5879 -33330 -12040
c5421 17028 -20104
c7454 -31746 -9016
c7248 11352 -12544
c11776 -11286 14168
c5425 12144 -12040
c71 17160 56
c6743 -16434 9128
c9874 23034 29288
c5427 -10560 -3976
c5429 10692 -2464
c5712 25476 17192
c5937 17952 20720
c5430 -20328 13664
c9371 11022 -16072
c5436 14718 4592
c5438 28776 -33208
c9136 7722 -16072
c2421 7260 -4480
c7435 23628 19208
c3268 -8250 -30688
c5439 -9240 27272
c5442 -5808 -14560
c433 20922 5600
c1418 17424 -29680
c5663 -17622 -16576
c7596 -15378 -21112
c7407 -19338 8624
c5445 31086 -29176
c5446 30426 -17080
c5449 -13200 -15064
c5450 2046 -29176
c5453 -26994 -25648
c8667 15048 13664
c7340 -16368 -17080
c5455 -14124 -32200
c5458 -30228 -4480
c5465 -1452 8624
c5466 18084 6104
c10526 -7656 -31192
c5468 23364 9128
c524 9372 -2464
c5475 -11352 -3976
c5285 18150 -32704
c7361 6930 -17080
c5477 -7854 -7504
c10687 24750 -10024
c8752 -33132 -10528
c3577 -19206 -31696
c5478 5478 -23128
c5480 17754 17696
c9459 -9240 -22120
c847 18216 -24136
c5481 19140 8120
c8629 31152 -17584
c2448 -22704 -448
c5489 6996 4088
c5493 -21582 -11032
c7172 -29106 -7000
c5494 -24882 -22624
c5532 -12804 29792
c1650 30624 1064
c6712 18414 -8008
c6787 13398 -28168
c5498 -9438 -15568
c5501 17820 560
c5502 -10164 11648
c6022 1518 -31696
c3928 -2640 17192
c5506 30822 -10528
c5560 -17160 -11536
c5507 20724 6104
c4402 -3828 -31192
c6657 18150 -31696
c5509 26598 12152
c7696 22110 -952
c5510 -21714 -3976
c1088 -5874 -25648
c6012 10758 3584
c5511 10494 -15568
c4745 19668 28280
c5512 -30162 -2464
c5513 -1650 5600
c6602 -16962 23240
c5519 6468 11648
c11475 -4422 -29176
c5331 -11484 13664
c5521 32604 -9520
c10991 31614 -29176
c6056 20922 12152
c5524 20856 560
c5528 29964 -23632
c9929 5016 17192
c5971 25410 -27664
c4868 -27456 -10024
c6300 -29238 -27160
c4003 19338 -5488
c5533 22572 -29680
c3248 13068 -28672
c5534 17028 -26656
c5535 24552 -27160
c3398 31878 -1456
c5537 17028 -23128
c5542 -24354 6104
c4252 -6270 12152
c7495 20658 8624
c3362 10494 23240
c5543 10230 14168
c11213 7656 27272
c6877 10560 -12544
c11483 17688 5096
c8115 15510 560
c5545 31218 -17080
c11129 29964 29792
c7721 10032 11648
c6778 -23100 14672
c5547 31086 56
c5549 -17226 -6496
c5553 396 11648
c6172 28182 -14056
c5556 660 -7504
c10646 66 -15568
c6335 1122 -1456
c5102 6468 -26656
c5557 30096 1064
c5558 -16170 -10024
c5561 -2838 23240
c5750 -31086 -19096
c4128 20460 8120
c5564 20856 5096
c2156 -29370 -25648
c567 -26070 -22624
c5566 7920 28280
c6195 6864 -4480
c2572 660 -30688
c6875 14124 -23128
c5568 3168 31304
c6228 -12474 11144
c4931 25476 -12040
c5572 -5280 -24640
c1256 14718 -31696
c5573 1584 1568
c5577 3696 16184
c283 -16896 -5488
c5578 18678 5600
c7552 -21978 18200
c3821 -29106 8120
c5579 -15642 -27160
c5581 22176 -27160
c5584 22308 -4480
c10609 16368 9632
c5587 8712 4088
c6494 24156 56
c5590 -12012 -19096
c4371 6006 7616
c5591 14916 -4480
c6894 2508 5096
c5597 -6138 -20104
c5598 31944 31808
c10378 26400 -15064
c8381 7194 -18592
c5601 -5610 -13552
c8754 -12408 -12544
c1093 14652 -18088
c5602 -9372 31304
c5606 -15708 6608
c5607 -5808 8624
c10406 24816 16688
c6759 -13464 -18088
c6649 1980 -11536
c2949 22044 2072
c5609 8316 -7000
c6556 -10164 6608
c544 -2376 -22120
c5611 10164 1568
c4244 8844 8120
c5612 -22770 -20608
c6682 -3564 1568
c7460 -26466 -1456
c9200 7788 -4984
c5614 18612 20720
c5615 30030 21224
c7018 15972 -27160
c3461 -17952 -5488
c1721 -31746 -27160
c5618 -22638 26264
c5621 -2838 24248
c232 -10362 13160
c5200 21912 -8512
c5623 3960 -26656
c7417 -9504 -448
c7731 6534 12152
c5624 30096 -16576
c5375 9108 -12544
c1082 11484 -29680
c25 19536 -21112
c5625 20658 4592
c5632 7326 -4984
c10167 15246 -33208
c596 27456 -13552
c5563 25608 -30688
c5633 -28842 4088
c3031 5016 30296
c2590 -17754 7616
c5635 -8118 -29176
c5636 -3564 2072
c5638 16302 32816
c2651 -14718 29288
c384 -9702 -30688
c5640 -19932 -7000
c5643 15708 -4984
c5904 -13068 -12544
c5646 -2706 -26152
c5647 5082 17696
c436 16038 14672
c6544 1980 1568
c5648 -31746 22736
c5649 -8184 6104
c7251 13464 -14560
c5652 31284 27272
c5653 -3300 29792
c5655 -13662 -12040
c5656 30096 13160
c861 -2508 1568
c5661 -2046 -8008
c7584 3168 29792
c5668 10890 -13048
c10714 -6336 -18088
c3190 -10230 -26152
c2812 -20460 -3472
c5670 -33330 -2464
c5671 21120 16184
c10517 6072 27272
c5674 16038 32312
c5675 7524 56
c466 10692 -3472
c6251 10428 -20104
c5161 7524 17192
c5679 21978 8624
c11219 -1518 2576
c5683 660 20216
c9402 23034 28784
c5684 32274 32816
c1932 19140 -16072
c7154 27456 11144
c11276 -5214 -448
c192 12540 -29680
c5689 -29766 -8008
c5691 30030 3080
c5692 -23298 19208
c5693 -16632 -23632
c3584 -15114 -33208
c1293 8646 1064
c5694 -22770 -5992
c5695 -1980 560
c8890 26268 -11032
c5696 858 -23128
c5697 -25542 3584
c9833 27060 24752
c8105 25608 12656
c5698 -4224 -9520
c3919 21186 -26152
c1696 26598 -1456
c5699 20460 16184
c6179 10296 -3472
c5700 -27258 12656
c6545 8646 -1456
c5701 -5478 -21112
c11072 -14916 29792
c10095 -31482 560
c5703 -198 12656
c5704 6072 6104
c1602 -20328 -10528
c6751 21978 4592
c4619 -18942 21728
c5707 14586 -28168
c6161 13860 -24136
c6115 4356 -17584
c5711 -16764 2072
c2813 -21054 -25648
c7121 32208 19712
c5713 23628 -4480
c147 -2574 7112
c5715 -264 -24640
c5717 -15972 -10528
c5718 30756 -28672
c3458 29964 -10528
c1101 -18414 -1456
c5721 25740 12656
c11587 -14058 30800
c5724 -25410 -32200
c11559 -19272 -5488
c7331 20064 18704
c5725 24552 -7000
c5726 -4026 -1456
c9695 -12012 -10528
c4672 -21516 -448
c527 -27720 9128
c1367 0 -2464
c3169 32076 -28168
c5727 31812 -18088
c9405 -18480 -22120
c684 -26598 -15568
c5729 -8910 -15568
c6075 15246 -25144
c6271 -17226 -16072
c5731 19866 5600
c10961 15510 32816
c8700 9108 3080
c554 1254 32816
c5733 594 -5992
c3732 -264 17192
c6428 -29436 -10528
c5737 -11418 -12040
c10295 2772 23744
c6476 32142 -22624
c1959 7260 -15064
c5738 -22374 -28672
c9657 924 30296
c3351 -22242 7616
c5740 7062 -9016
c6706 11154 32816
c10281 5346 -3472
c8535 -1386 -29176
c2595 -18744 19208
c5741 -32406 56
c9966 21120 -2968
c5742 -11682 19712
c10939 -26268 -7000
c5743 -26532 -1960
c11413 5544 1568
c3366 -13728 2072
c5751 -31746 28280
c5753 13200 28280
c5754 -7590 -28672
c5755 -21120 -29680
c9601 13860 1568
c5756 22902 3584
c11310 10824 -8512
c5757 1980 20216
c10114 24552 20216
c5488 22836 -25648
c5758 2838 -8512
c10425 12408 -952
c5761 528 -9016
c990 3630 -448
c6637 -21318 11648
c5762 -18546 32312
c11301 -11946 -27160
c11188 23166 -3472
c7443 -23760 -26656
c9228 24684 1568
c5764 -6138 -6496
c11650 -6798 12656
c5765 30096 -18088
c5769 28248 20216
c5772 -21912 -4984
c5774 11418 15176
c5140 -9438 -17584
c5777 9504 -23632
c8954 9042 -29176
c5778 18150 -15064
c1108 792 -7000
c5782 19800 -28672
c2456 -20262 7616
c5783 10890 15176
c9399 31416 1064
c5965 6072 -1960
c3194 -21186 560
c5752 -3828 31808
