TotalDisplacement 37891230
MaxDisplacement 2905
NumCells 44811
c38946 33594 12376
c18337 40788 39088
c35722 -8910 -12824
c30220 37752 -33488
c30571 44946 42616
c36263 28710 -40040
c18339 -27852 -5264
c6621 7986 -48608
c18344 50952 28504
c18345 16500 -6776
c18346 16632 37072
c9289 -55506 12376
c19272 2178 17920
c26687 37224 26488
c4266 42636 11368
c24412 -25146 -33488
c32890 52338 41104
c8170 28776 22960
c18348 -43098 -22400
c23306 -41712 13384
c28258 -23166 -52136
c11052 -34848 -15344
c18351 7656 44128
c43272 39468 -34496
c18353 -31152 9856
c18354 -12540 54712
c34534 -39732 34048
c27362 40194 -17360
c20643 -42834 -7784
c36943 51612 784
c18355 -6534 -28448
c26440 -10098 -52136
c9703 53328 26992
c26512 14058 -28952
c18358 -44154 -13832
c26888 47058 19936
c18359 30492 -30968
c13540 10362 -52640
c18360 47718 -36512
c41504 30030 -23408
c36476 8514 -4760
c18361 39402 31528
c29328 3762 10864
c9665 -18480 -28952
c18364 43164 43120
c3245 -8382 -728
c21327 -660 6328
c18365 20922 -50120
c4722 36564 -42560
c4431 15378 -3248
c15612 -7128 24472
c30065 11022 -42560
c39111 23034 -58688
c18368 -45606 48664
c34306 -50226 13888
c18373 -55638 -7784
c33048 -39336 35560
c1792 12210 27496
c25281 56892 -23408
c18374 990 784
c26424 17490 -21896
c18378 53460 43120
c18379 -27192 -25928
c30251 -24684 28000
c18381 -3300 -19880
c18380 27786 39088
c18384 9240 -40544
c8507 -42966 -8792
c22396 -1848 -224
c24581 -51546 2296
c11928 -22308 4816
c18385 -20130 -22904
c8766 -50688 57736
c18387 -16038 10864
c18388 -51546 -21392
c25491 -40392 -4256
c18389 -30954 -5768
c33603 -54318 -22400
c25396 45870 25480
c18390 22110 20440
c18394 29172 21952
c917 48510 34552
c18395 -44484 4312
c18396 45210 20944
c18397 10032 29008
c18400 -50490 42112
c20205 -21780 4312
c18402 11748 35056
c36418 58476 15904
c10871 -39666 -15848
c23110 -58674 3808
c8330 31812 -15344
c19 -19140 24976
c4974 -41448 -45584
c12858 55836 2296
c18405 -11022 51184
c14909 -21384 -38024
c6512 17160 -54152
c2596 50490 13384
c18406 36960 14392
c43199 13926 -8288
c18408 1716 -44576
c18794 51942 31024
c12413 10626 -8288
c18409 12672 -54656
c23724 46662 -18872
c18410 -10494 -6272
c23778 28050 -10808
c18413 24948 28504
c18414 -8514 -57176
c40971 -32076 6328
c20810 52536 -44072
c30105 39798 44632
c19081 5346 44128
c7233 -35310 55216
c18418 -56364 -52640
c2419 -45672 -6776
c18419 132 -43064
c18421 21978 -52640
c39441 -44748 4816
c38796 -45936 38584
c17818 -6732 48160
c26157 -57750 16408
c18423 24222 40600
c26681 33990 -50120
c2281 -51084 -18872
c18426 -26928 -2240
c10068 -15774 57736
c19452 -7392 44632
c18430 -33924 -46088
c41501 -58674 -8288
c11195 -28446 -34496
c19247 7062 23464
c18433 -21846 784
c19002 -39138 -25424
c32227 -3960 -16352
c18434 -38940 -49616
c20335 -51282 2800
c18436 -3828 -7280
c5677 22308 44632
c7864 48048 -15848
c18437 46596 -40040
c18439 12144 -1232
c18441 -10032 -15848
c18444 16896 53704
c11448 -19800 8344
c18445 33858 9856
c33691 2574 -4760
c18447 42240 3304
c18448 -56166 -54152
c13008 53790 12880
c22850 132 43624
c39506 22968 -35504
c18450 -44748 8344
c28302 35574 9856
c18452 26136 -24416
c21117 24024 -39536
c18453 8910 -58688
c32401 -1716 -12824
c22067 -55704 11872
c18454 -15180 -35504
c13199 47388 19432
c18462 -38808 12376
c18466 -17424 -23408
c23145 55836 3304
c23065 37224 -10808
c36899 -58674 -35000
c25796 43164 2296
c8317 24156 -50624
c18467 37422 18928
c33465 47652 6328
c12678 2838 57736
c18469 -29634 56728
c26549 43890 -46592
c8949 18216 -50624
c30142 -46398 -31472
c18473 50424 47152
c25515 -10098 39088
c37925 27654 -8792
c15786 13266 23464
c18474 13200 -15848
c22441 33198 -37016
c15842 31878 -9800
c18475 56958 26488
c42132 -21384 -33488
c6915 20790 -728
c18476 13134 -52136
c40654 -25938 -3752
c34444 33066 19936
c11449 -23760 36064
c25246 42966 1288
c42444 4488 -38528
c18477 26004 -50120
c18478 43098 25480
c21507 -12276 50176
c18480 16632 49168
c15318 42834 -7280
c18482 -47586 -41048
c38608 -56232 30016
c35289 10362 -22400
c20115 27588 -11312
c20723 -51216 -9296
c18483 26466 37072
c42273 21318 -18872
c18485 27786 -41048
c18488 -6006 36568
c18489 13398 -40040
c26883 46266 -22904
c27270 -14718 15400
c30269 7590 -23912
c18492 -19338 -51632
c5526 34716 -28952
c18493 -19074 40600
c23251 -52866 -35000
c1923 19932 -15848
c18494 -8580 30520
c19776 11154 15904
c41319 10428 -31472
c15920 32406 -37520
c18497 726 -17360
c5801 30954 -20888
c18499 1782 57232
c20680 52932 -14840
c18500 15114 -29960
c25334 44220 39088
c18312 46134 22456
c18501 57090 44128
c4574 29172 6328
c27584 43626 19936
c18505 22968 6328
c18506 -17886 -4256
c18509 37620 -45584
c18510 12342 20944
c41400 2508 -8792
c27463 -20922 7840
c31487 46992 35056
c18516 1188 -28952
c18518 -22836 56224
c27405 -52668 48160
c18520 -18678 -32480
c18522 14058 -728
c39702 2310 15904
c20142 27060 52696
c6118 22044 -22904
c18524 -35310 58240
c18527 30492 45640
c20681 21384 -46088
c18528 39600 -54152
c18529 -25080 1288
c18530 55242 38080
c885 42174 44632
c3506 -4488 -17360
c18531 -19800 -44072
c17217 38478 18928
c18532 -3432 40096
c41422 27126 -38528
c29916 -39006 -8792
c18533 -42702 -23912
c25825 -34650 -728
c38516 -2310 17920
c18535 17094 -3248
c33306 -2574 4816
c21716 30756 -17360
c18537 23562 -7280
c18539 40458 29512
c18542 52404 -40040
c35408 7392 -54656
c18545 16038 -16856
c39449 41118 -12824
c18546 28776 7336
c23675 -36762 -8792
c21541 20724 49672
c18547 -41250 -42560
c11141 -43164 7336
c11074 12342 23968
c18548 -858 -1232
c280 -24090 5824
c18551 46068 -19376
c10485 -52668 -24416
c24813 9966 -10808
c18552 47190 -10808
c1277 -35310 -18368
c18554 39534 12376
c39482 46002 -10808
c18555 -30294 -42056
c7804 4158 24976
c21526 42636 21952
c14191 53790 -2240
c18556 -24552 55720
c18557 -52008 -29960
c26953 5148 -21392
c18559 20922 14896
c18561 -20328 -2744
c21233 -30426 -49616
c44334 57552 51184
c37908 26268 -43064
c18566 -2376 -37016
c39801 -39468 -18872
c15933 30492 -52136
c7450 42636 10360
c23072 -33198 16912
c4352 13662 24472
c18575 -47454 -11312
c12743 -4356 -29960
c18576 -49500 -51632
c18577 -37290 43624
c18578 -32934 14896
c33706 -11550 -17360
c18960 41910 -1736
c18582 -16170 -9800
c18584 18348 -53144
c34612 55176 2800
c18585 35178 22960
c18586 7986 -39536
c18587 45870 16408
c18588 -6072 34048
c18589 -44484 25984
c18591 -12540 9352
c34031 -43824 51688
c1559 -5214 18424
c18593 18678 -5264
c22713 -13398 18424
c35299 -42570 -40040
c18594 31944 14392
c18595 42834 35056
c23955 21714 44128
c18597 57948 6832
c18598 -11022 40096
c9693 24090 -9800
c18600 2508 -48104
c4545 33792 50680
c18601 35574 31528
c43714 39336 -33992
c18604 -1452 -12320
c2856 29634 38584
c18608 -27390 -26936
c7376 1056 -10304
c21000 -11550 31528
c35061 33594 54208
c18613 -19206 -3248
c23991 -40788 -50120
c24561 45540 -57680
c25646 -28710 7336
c18615 48906 1288
c18616 -20922 51184
c22342 26136 -20888
c18620 47916 -14840
c19050 19800 -48608
c18622 -13002 21952
c5396 -10032 49168
c18623 -48444 -53648
c18624 15510 -39536
c14579 -37290 -26432
c18626 43032 -1232
c21945 3102 12376
c18627 -26400 -48104
c5908 -27126 -34496
c11400 58212 -5264
c19673 54054 -10304
c22910 3630 3808
c18628 7656 25984
c43328 -56298 31024
c18630 24486 14896
c18631 8712 45640
c634 48246 -3248
c5898 16104 -7784
c24800 40656 42112
c1963 50028 30520
c26866 -41448 -7280
c18634 23166 11872
c18636 -264 4312
c18637 56892 -18368
c33643 -41646 3808
c18638 396 -45584
c18639 -42504 -12824
c26917 -26400 11368
c34056 -52668 14896
c18645 -4488 -728
c18646 43230 55720
c18647 -36102 8848
c39724 57750 -10304
c28954 56562 -11312
c1806 36894 37576
c18648 -28644 19432
c18649 -1452 -44576
c26005 -20856 -14336
c18653 46200 -58688
c18655 -29964 2800
c18658 28248 -1232
c22183 -25476 -37016
c28750 39534 -11312
c16543 31746 11368
c18662 42174 -23408
c18670 1782 -29960
c44368 3960 -37520
c43187 -3696 8344
c41694 50952 15904
c12037 52470 -43568
c18672 858 2296
c18673 52668 -27440
c11085 -56034 2296
c11013 45012 18928
c18677 7590 -18368
c18678 41052 -224
c18680 -36036 -12824
c39884 -9306 39592
c18681 32406 17416
c18195 -57486 2296
c18682 -58674 -37016
c38001 -28710 42112
c18931 -38412 24976
c19296 17688 -22904
c1932 -14850 280
c18686 36696 3304
c25091 53988 -21896
c22344 13596 -11816
c43952 -8250 46144
c18690 52800 41608
c9477 -2772 -4760
c18691 20790 45136
c8285 14190 -56168
c18693 -37224 -45584
c18694 42834 1288
c39477 43362 -37520
c26469 37950 18424
c18695 -27984 -35000
c18696 42042 32536
c1076 -4488 37072
c18698 55902 -50624
c18834 -53196 44632
c18699 -5940 8344
c41792 -26796 10360
c18700 -16764 44632
c18701 -2838 22456
c18702 11880 16408
c5614 27060 17920
c27553 24354 37072
c18704 -2970 39592
c26531 -53064 41608
c23035 -10362 -25424
c4133 24420 -12824
c18705 -56562 38584
c40809 -48906 -15344
c18707 -45078 3304
c7608 30888 17920
c18708 19470 -50120
c18711 -9504 -20888
c27147 29964 34048
c11248 27456 -22400
c18713 46728 28504
c18714 5742 13384
c32851 -13398 -16856
c855 -28776 23968
c18715 -51150 42112
c11486 -40458 3304
c18716 18744 49672
c18721 25212 32032
c32334 35574 -56168
c18722 -7326 -728
c17182 -27060 31024
c18724 -10032 50680
c19250 -16566 32536
c31298 -43362 -19880
c18725 -30294 38080
c15572 50556 26992
c21866 13200 29008
c10815 20460 48664
c26164 27060 -13832
c18726 27258 -14336
c2201 55968 32536
c18727 47982 -23408
c10198 -132 -26432
c30707 32736 30016
c18729 44418 -31976
c41863 10824 47656
c26382 27456 -10808
c40417 -3102 -13328
c36326 -47058 39592
c12815 -14454 15904
c18730 32604 -47600
c20615 52008 5320
c27905 -18414 42112
c18731 50820 2800
c18813 -35376 27496
c19031 42438 23464
c34861 -50622 46144
c18372 50028 -56672
c18732 528 -15344
c18733 -2310 -20888
c30871 8778 6328
c20722 -49962 30016
c18735 -13266 53704
c21874 -43890 50680
c30055 55836 -11816
c44321 -30360 -35000
c39255 57948 -44576
c24158 34122 27496
c18738 45936 47656
c18739 -44484 54208
c7206 -32340 46648
c18740 -45342 39088
c25289 528 9352
c29881 -39402 -30464
c10983 57420 -224
c18741 3102 4312
c19481 -51282 22960
c19883 -12144 55216
c16593 -5544 -23912
c18742 2772 -6776
c18745 -42174 -18368
c18746 20724 -10304
c21513 57090 29512
c30384 -33660 6832
c18749 37422 -50120
c18751 36432 25480
c29237 43032 27496
c18752 -28776 45640
c18759 25410 41104
c15162 58410 44128
c18760 -3828 -14336
c16030 -37950 24472
c17942 528 -21392
c22442 -26136 39088
c37496 20460 33544
c18761 -58674 -14840
c22716 -6798 -4760
c36387 1716 37576
c18764 -19008 -31976
c18766 -37224 -46088
c34658 -28644 17920
c7530 -4488 57232
c22965 -47586 26488
c21603 -51678 -13832
c18767 -56826 27496
c9569 54450 -728
c2339 37620 -21392
c18770 -21318 -21392
c8098 32406 24976
c18773 -4158 -32480
c35660 -36960 -33488
c8121 -39336 -27440
c18774 -28512 -48608
c18777 35574 -2744
c18778 12012 -39032
c19102 -20592 -44072
c18779 57288 -21392
c17661 -23892 -32480
c6169 53658 26488
c18780 -16302 10360
c13130 -12144 -9296
c18781 -13068 -8792
c11545 29238 -14336
c28995 -11748 -7280
c38364 21252 -20888
c18789 21846 -38024
c7994 -48312 -52136
c24368 30558 21448
c1838 -58674 58240
c18790 2244 43120
c28224 10296 -13328
c18113 -47652 10864
c18793 3498 -2744
c18795 3036 44632
c32679 -58674 -23408
c18797 -20592 -42560
c28847 -52800 -29960
c12247 43164 -30968
c18800 -22440 -38024
c18801 -16896 -50624
c15915 55836 -2744
c8408 38412 25480
c4114 54450 -37520
c18802 24486 -3752
c24088 43032 3304
c18803 -6270 -16856
c22159 -36036 -57680
c20108 20658 18928
c41609 40986 -40544
c18804 -52932 9352
c27379 -8910 -42560
c3734 12936 -37520
c18806 49632 -728
c18470 10824 29512
c18808 17424 -1232
c2828 -5742 -13328
c18809 55308 21952
c33051 13596 -7280
c11372 -23100 -31472
c18814 15048 -26936
c18815 -30030 4312
c31602 31020 42616
c18817 -20658 -33992
c18820 -58674 -37520
c22735 47124 52192
c27381 49962 -28952
c18821 -10428 9352
c18824 -32934 30520
c25717 18084 35056
c9041 -19272 -1736
c19345 18810 23464
c18825 15972 -34496
c18829 46926 -35000
c7433 6798 16912
c18831 54714 4312
c18832 41712 -13328
c18836 54516 38584
c18839 29634 23968
c9008 43362 -43064
c18840 -26136 -55160
c13645 21648 -13832
c18843 -26136 -3248
c7807 -18546 -5768
c18844 14784 16408
c18909 -53064 -29960
c23259 23562 -33992
c997 24552 -1232
c26117 38280 -40040
c18847 15246 -41552
c4176 -10956 -19880
c28911 53064 19936
c18857 39666 4312
c41925 7986 -15344
c128 44682 -46592
c765 20856 48664
c26671 -24882 -39032
c36250 -25080 -16856
c18859 20658 -36008
c19519 -36168 -33992
c18860 26994 -5264
c35320 -8580 -30464
c3514 45804 26992
c19814 3432 13888
c18861 21384 -28952
c18862 58476 34552
c18104 -6336 -34496
c18863 15576 8848
c5277 -24222 39592
c18866 -53262 -51128
c1489 35178 -42056
c18867 -5940 9856
c24435 45738 20944
c43788 -14784 -33488
c6950 43164 5320
c16569 54582 -19880
c18868 -12672 8848
c12731 19140 -4760
c18869 8514 -21896
c18871 -19668 -7280
c39680 35772 27496
c9101 6204 -26432
c18872 19998 -46088
c18874 11418 -23912
c18875 10692 -15848
c18876 -10692 40600
c18878 -30558 -13832
c18879 -18546 -3248
c42120 2310 -27440
c18881 17622 31528
c18882 -38676 -6776
c18885 -20856 34552
c32897 52998 -20888
c18891 14454 27496
c18892 19932 37072
c43700 -21516 22960
c18689 33330 25480
c25650 -8448 -26936
c8311 51810 -30968
c18893 -43428 23968
c37060 -17820 55216
c20385 49104 6832
c40553 13266 -4760
c18894 56628 -5768
c40814 11880 -31472
c18895 8382 3808
c3240 5610 40600
c18896 -39204 -35000
c31149 46794 -2240
c9739 7656 8344
c25481 -7986 -36008
c18898 47388 -31976
c14331 -35376 14896
c27509 -58674 56728
c18904 43560 13888
c18905 -40458 26488
c17964 34056 -57176
c19828 -10494 -25424
c18912 -41316 -12824
c21277 -12408 46144
c1915 -29964 -15848
c18914 -15048 -4760
c24583 32868 45136
c1478 -13002 -36008
c18916 45606 -9800
c37024 -32538 -17864
c18917 57288 -58688
c18918 -5610 19432
c28291 11946 -9800
c18922 22374 2296
c12176 -21648 -29456
c18924 15378 -8792
c30491 29700 -12824
c18925 48312 18424
c40413 38874 34552
c4839 -2772 16408
c18929 -43758 -56672
c8582 -42372 -28952
c18932 38940 44128
c18933 35508 11368
c18935 330 -39536
c12272 1782 20440
c25382 43362 -25424
c18939 6534 -4256
c18940 -42834 9352
c15027 -9042 41608
c21550 -16236 -28952
c25873 -51480 14392
c18942 -33924 -37520
c36845 58476 50176
c22403 27918 -38024
c6704 -35508 -22400
c18944 36564 -40040
c29580 -35508 37576
c18945 -52602 -21392
c3942 18876 -48608
c22701 42306 38584
c6657 41778 33040
c18946 -14322 -52136
c21719 -44418 7336
c24625 17160 2296
c18947 -4488 49672
c9598 -33330 -3752
c1261 -26466 784
c25093 9174 7336
c5346 -6072 -39032
c18949 -21912 -44576
c18951 45804 37072
c18953 -39072 -56168
c18955 20394 -2744
c7782 -6798 -38024
c18957 -55242 40096
c18959 -25410 -41048
c18961 -48048 16408
c18962 -12276 42112
c41592 28776 20944
c4928 -36696 24472
c18970 36432 16408
c18971 -27918 24472
c29693 -3564 -17864
c18975 20394 2296
c18976 40920 32032
c23279 39072 -22400
c16407 37554 20944
c26710 41580 -5768
c33759 24882 -40040
c18979 5610 -54656
c42277 3960 38584
c18980 -16368 -9296
c3330 -20724 11368
c18981 -32868 15400
c18983 52932 -2744
c17095 31944 -8288
c27709 -8844 48160
c18985 -30030 -17864
c18986 -41646 46144
c39662 38280 -7784
c35284 -37686 7840
c31710 42240 40096
c18990 40392 -44072
c18991 -3630 -29456
c12524 12342 -10808
c18992 -40524 36064
c18994 -36960 -56168
c18996 -2244 -37016
c25469 -28974 -26432
c43698 48378 8344
c28336 -19470 32032
c18998 4752 -36008
c31786 -7260 -48104
c19001 19074 50176
c41999 43362 12880
c35421 37356 -31472
c19004 24024 -39032
c19005 44682 47152
c19006 53394 -17864
c24323 48246 -28952
c36007 28248 -3752
c19007 -35904 3808
c20016 4620 -28448
c31136 10956 -26936
c19009 18612 34048
c33206 -43494 -47600
c19010 8250 -10304
c37753 8382 -56168
c26645 -51018 2800
c41915 53328 32536
c19011 24948 -57680
c34883 23760 -13832
c19012 19536 -53144
c44632 15180 -36008
c19013 49434 1288
c19016 44748 -13328
c37714 56100 -14840
c19019 -40722 13888
c20038 -29832 -21392
c5794 53988 -42560
c19348 -35904 -44576
c19020 43956 40600
c19021 -42834 22456
c19023 46860 9856
c19024 -3036 48664
c19025 50226 -38024
c33783 19932 35056
c19625 -8448 34048
c12359 28446 -41552
c19027 37422 15904
c7169 39996 -4256
c19030 40062 14896
c23122 -22902 15904
c26737 -18678 -57176
c19033 -24156 -12320
c44665 -34914 53200
c24687 -12540 -38528
c19034 -26928 -14840
c22415 -37554 1792
c30878 -21054 -47600
c19036 -42834 51184
c37306 35970 -52640
c4729 -40458 20944
c20056 -26466 7336
c19038 31548 43624
c35603 25146 -40040
c19039 46266 22960
c24829 -40326 -41552
c28921 58278 -20384
c11566 39930 1288
c30289 -26136 58240
c19046 -4092 -56168
c11656 132 -12320
c19047 45936 -15848
c19048 -19734 -35000
c19049 13332 -53648
c42415 -17292 -18872
c25052 22308 38080
c19053 16830 33040
c19549 -38742 -35504
c19055 43230 26992
c19056 14388 46648
c28526 -21450 -44072
c7430 13266 24472
c29638 -43956 45640
c30949 -56232 52192
c10426 -24024 -18872
c19057 1848 -6776
c42564 -7590 29512
c19058 55836 -6776
c23836 -13530 17416
c19059 -31086 53200
c12041 34980 -11816
c21500 -18348 1288
c29364 -7788 -28952
c42981 15906 24976
c19062 -25146 43624
c19064 -8712 -30968
c41624 -52206 1288
c19065 -6336 29008
c19068 -12936 -11312
c34242 29436 -1232
c9999 -55770 -51632
c19069 29700 -13832
c37264 41646 44632
c21715 20394 -3752
c19070 28050 24976
c32562 27654 -14336
c19071 19470 -43064
c35524 -46002 6832
c19598 20130 -10304
c19073 -39138 1792
c19074 32736 -33488
c26454 22638 -3752
c9062 -40260 34048
c19075 -28512 55216
c22464 -34914 -40544
c12068 -25344 -18368
c22705 48774 10864
c30423 -36300 -39536
c21764 -50160 17920
c19076 -29040 3304
c42046 10296 -20888
c34120 -45276 -20384
c19078 41778 39592
c22964 -34452 -32984
c25285 -39402 -36512
c14698 -48708 35560
c19079 -27192 -37016
c25343 49632 7336
c6629 -528 8344
c19083 13068 -7280
c32143 -20658 -41552
c30620 53328 21448
c19086 50952 46648
c30739 14916 6328
c19088 15906 -38024
c21872 -1848 -1736
c13827 -49500 16408
c19089 -5346 13384
c39138 57024 23464
c19093 25080 -43064
c19427 -46596 -9296
c19094 -15840 -11816
c38983 -8448 -35000
c22229 -25476 17416
c38079 36762 -728
c7718 -38940 12880
c19095 15378 -43064
c19097 -22242 24472
c40902 -29832 -55664
c31057 20394 -27440
c24793 -11484 38584
c10873 39402 38080
c19099 27654 -27944
c19100 3762 14896
c14429 27258 -55664
c19105 9504 -35000
c21634 -4422 22456
c24405 39006 41104
c19106 4026 33040
c8990 9108 -15848
c719 -13860 -50624
c19108 -4950 20944
c20987 -16170 -10304
c19109 40854 23968
c39198 -31020 6328
c19111 -3630 35560
c26847 -11814 21448
c19112 52008 -50120
c25417 28908 2800
c19113 -5346 23464
c7882 -24024 18424
c19114 -55638 23968
c40336 -29172 -42056
c15022 -55770 -57680
c4821 58410 26488
c19117 26796 26488
c19120 54120 -11816
c19122 -26598 -11816
c19565 -57156 33040
c19124 24420 40096
c19126 132 -44072
c19130 -5148 -728
c19131 -49236 -37520
c13393 -9702 47656
c19132 -58146 38584
c20560 -51678 -29456
c11492 22902 41104
c19134 -51678 28504
c19136 46332 -47096
c599 28182 21448
c6243 1254 36568
c19138 1848 19936
c19139 44286 37576
c41534 -52338 -4760
c19140 -11616 -36512
c3481 -858 37576
c19142 19602 -6272
c26580 20790 -27440
c19143 -14190 31024
c26285 -28710 32536
c4610 10956 -33992
c19144 10164 -31472
c42204 -46398 -5264
c41218 -21384 -36008
c19146 -38610 46144
c26885 11286 44128
c19149 -40326 1288
c39182 30822 -43568
c19150 15906 30520
c25590 28908 -35504
c39437 -27390 -2744
c19155 9372 -42560
c19158 41118 1288
c41057 -46464 -12824
c24960 3432 -13328
c19159 -35772 -46088
c43790 38742 11872
c24450 14322 47152
c19162 57882 280
c19163 -18744 -44072
c23819 -19932 -37520
c30668 19734 45136
c18422 25344 22960
c19165 21648 47656
c20571 -24816 47656
c15873 7590 -41048
c19167 -26466 280
c19169 16104 10360
c19172 9900 -56672
c31905 24486 -30464
c19173 -24948 -7280
c29553 55440 -24416
c19174 9438 -8288
c19178 6930 -9296
c19180 -37488 -38024
c30336 -37620 -32984
c44654 -38412 -46592
c19183 45144 26488
c29135 47916 -49112
c19605 -46926 6328
c25690 -58674 4312
c43712 -22704 -42560
c28232 -47124 4816
c19187 14520 34552
c26393 -36366 52192
c41255 21846 57232
c16425 43824 -31472
c19192 25410 -9800
c27907 -57024 14896
c19194 56232 17920
c41701 -2574 -53648
c37261 9240 7840
c25395 50226 -30464
c19195 45540 -13832
c19196 -49764 15904
c41273 48774 -5264
c19197 44154 -12320
c24900 41118 32536
c19200 -34584 -27440
c19201 -51414 37576
c34849 52272 39088
c14247 -28908 -13328
c27643 -13398 37576
c16772 24684 -57680
c19202 -54450 -47096
c21203 36630 -5264
c7957 -25278 280
c18560 52140 17416
c19203 -50094 3304
c19204 25740 17416
c15097 -19998 -35000
c26599 -47454 32032
c19207 -17622 32032
c6273 -43758 10864
c15393 46728 -12320
c19208 42438 51184
c26565 48774 41104
c33833 34716 -57680
c19209 58542 -13328
c19210 -22308 45640
c29465 -26070 10864
c959 29700 -4760
c19211 41514 -8792
c13021 25014 -224
c19214 -45276 18424
c20170 10692 54208
c22926 39006 -49616
c13895 -58674 -18368
c19729 37422 -7784
c19215 41514 3808
c15055 25278 38584
c24243 41184 26488
c19218 -4950 -46592
c34108 -26598 -22904
c12614 -594 18928
c29588 55638 -10808
c19223 -57486 -3248
c39119 35706 3808
c19227 37224 -47096
c26878 8448 22960
c3389 17820 -33992
c475 -17424 43624
c19228 6336 -1736
c19229 -49236 -37016
c24324 -51216 -40040
c32486 -22836 36064
c19230 16038 23464
c27388 5676 -728
c19231 -30360 -12824
c33217 -14058 26992
c19233 35838 20944
c19236 -35178 16912
c19241 17754 -9296
c24655 -46398 -2744
c12515 -5610 -16856
c14424 -26202 19936
c8026 6600 -45080
c27302 -4092 -45584
c21862 48312 -44072
c33598 -5478 -13328
c19245 -45870 -5768
c40742 56760 -12320
c38873 -33594 52192
c13428 66 18424
c27217 -42372 14392
c41466 -15444 47656
c9501 2640 -38528
c19246 54978 -10808
c19253 48840 8848
c20315 -45342 37576
c4531 46266 -16856
c19256 -55572 30520
c3296 6006 24976
c19257 -50886 58240
c23513 -40194 -8288
c19258 14190 -14336
c33416 -20724 4816
c19259 -44088 29512
c37971 15642 32536
c16124 -25014 47152
c19260 -19074 -5264
c28627 28842 -728
c19267 34254 -19376
c19268 -12936 -32984
c19751 -9636 -2744
c26251 41514 -58184
c483 -52272 24976
c19270 53790 13888
c19276 1452 -5264
c19278 -29568 3808
c22737 -14322 -5264
c19279 -1254 21448
c17720 -55902 -34496
c29254 924 -36512
c6099 12738 -10808
c19280 26334 18424
c19281 25476 -48608
c19282 52668 -728
c35843 -28512 -56168
c20850 -9834 -4256
c37099 -24618 40096
c19283 -18942 22456
c19286 47784 -57176
c22520 -57354 -39032
c40577 -36564 -28952
c40104 -53130 -13832
c6919 -38148 29008
c19290 -57354 8344
c36118 55968 -20888
c9663 -37752 -45584
c19291 10032 -48104
c26679 30360 11872
c19295 45210 -14840
c19297 37224 -44072
c19304 36498 28000
c26575 -7128 55216
c36069 -13266 -30968
c19308 -3168 -48104
c21392 -43362 30016
c29197 46992 9856
c38462 48576 10360
c19317 31020 -16352
c15329 45936 -14336
c19318 -38346 -47600
c19319 1914 -14840
c8422 -18612 20944
c23333 40128 -26432
c19322 -25146 44128
c1286 37950 46648
c5130 -14520 -47096
c19920 23892 47152
c27157 18084 -22400
c19323 15906 -29960
c44309 30558 11368
c34708 6336 17416
c29248 -7194 22456
c19325 46464 28504
c30212 5808 -35504
c19326 7656 -17864
c19760 52206 -3248
c19328 36564 5824
c33602 34122 24976
c19332 25806 -27440
c1295 29238 4816
c23943 23826 46144
c19333 18018 18928
c5789 -47652 44128
c21122 -41910 48664
c19335 9504 -48104
c19338 47718 -2240
c20322 51480 -21392
c20628 -39204 35560
c2209 53328 10864
c19340 34254 37072
c19344 -3234 -29456
c8619 -66 -38024
c19346 58212 38080
c41883 1782 -16856
c41756 30690 17416
c17278 14388 -46592
c19349 32274 25984
c19351 -18744 4816
c19352 -18810 24472
c37617 39732 -2744
c19353 22374 -21896
c15619 -31878 13888
c19354 -53724 44128
c19357 30558 46144
c6878 -30294 56728
c19358 -990 -58184
c19359 39006 -21896
c39131 -41250 34552
c19360 -4950 18424
c38513 29832 -11312
c36067 -37950 30520
c34278 34386 -48104
c26622 -54054 21448
c8956 7326 -28952
c19362 -19536 44632
c26560 -58410 52192
c19363 19734 38584
c20002 38346 32536
c19364 -57354 51688
c34879 38742 -4760
c25959 -7326 -1736
c7166 5148 -41048
c19365 49830 44128
c42127 -31746 45136
c41620 47058 -10304
c19366 20196 -42056
c19372 -53196 17416
c19373 -40326 -44576
c19374 -35772 -30968
c19375 39204 -23408
c13560 7260 -43064
c7246 -45474 37072
c19037 20922 -11312
c27164 -53988 30520
c20941 -330 41104
c19379 37950 28000
c14887 -51546 -20384
c19380 -4422 -32480
c25678 -39204 1288
c19383 26532 1288
c19384 39468 14392
c19386 14322 33040
c19391 31152 44632
c19393 -8514 -42056
c43211 38148 31024
c34008 -14982 29008
c19394 -55902 -32984
c19395 15180 -53144
c19396 -44946 1288
c29297 -39930 35056
c29687 -10890 1792
c39900 -17556 38584
c24201 -40656 18424
c19400 -23760 -28448
c21740 8184 -1736
c19405 47058 47152
c3659 -4422 -33488
c19408 34782 21448
c34523 -55242 -11816
c19409 22374 -33992
c19412 33858 4816
c19413 26928 -11816
c19714 13596 26992
c19889 -13266 -18368
c19414 -46992 1792
c19416 -48510 32536
c11832 -27258 26992
c19900 3564 39592
c40738 32868 -42560
c5148 45408 10360
c19418 -41382 28504
c24278 -41514 -34496
c18997 -50424 -37016
c19420 13662 39088
c19423 -22572 51184
c34672 40590 41104
c19424 -56034 784
c4110 -7590 11872
c19426 -25146 -25928
c39086 -44880 41104
c27877 44814 32032
c44115 8976 52696
c19428 18876 -17864
c19429 -10758 39592
c25565 -18546 24472
c17544 44550 32536
c19434 3762 32536
c19437 17754 6832
