TotalDisplacement 59859341
MaxDisplacement 3564
NumCells 51382
c34444 -36828 -59920
c11449 396 22232
c25246 -43890 5096
c42444 -31548 -41776
c18477 45342 -57904
c18478 -40128 15176
c21507 -5148 36848
c18480 -3234 24752
c15318 -54384 40376
c18482 30162 -16576
c38608 4818 25256
c35289 -4554 60032
c20115 52998 12152
c20723 41844 -55888
c18483 2442 -14056
c42273 -46596 -51856
c18485 -15444 23240
c18488 1584 8624
c18489 -59136 19712
c26883 47058 51464
c27270 -3102 -57904
c30269 43626 -35728
c18492 40854 -35728
c5526 -11550 -23632
c18493 -25278 56504
c23251 55902 14168
c1923 -56430 41888
c18494 -9240 33320
c19776 43296 23240
c41319 21582 -9520
c15920 14322 23744
c18497 24024 11144
c5801 66 -11536
c18499 -2178 -32704
c20680 22968 13160
c18500 21846 20216
c25334 -31152 -4480
c48183 25344 -46312
c18312 39798 12656
c18501 45870 12656
c4574 -30162 41888
c27584 29172 19208
c18505 -53460 -15064
c18506 50424 -36736
c18509 -8646 -43288
c18510 40854 -20104
c41400 26730 -2968
c27463 -4422 40880
c31487 -17490 6608
c18516 -59070 15176
c18518 -45804 -14056
c27405 61182 13160
c18520 -10230 36344
c18522 -38412 -14560
c39702 50292 -34216
c20142 9570 27272
c6118 -60786 -16576
c18524 34254 17696
c18527 -9570 -53872
c20681 -55836 36848
c18528 40656 -42280
c18529 11484 -9016
c18530 1914 16184
c885 -10164 -56392
c3506 -26862 -5488
c18531 -12540 -31696
c51189 2244 38360
c17217 4158 -9016
c18532 -41382 25256
c41422 -10626 5600
c29916 59466 -34720
c18533 55506 -53368
c25825 -60588 -48328
c38516 43824 -19096
c18535 38016 57008
c33306 -3168 -12040
c21716 1320 -15568
c18537 -61248 49952
c18539 23034 17192
c18542 23826 -26152
c35408 -13926 -16576
c18545 -49302 7112
c39449 6402 30296
c18546 51216 -15064
c23675 40260 48944
c21541 26796 50960
c18547 -49368 23744
c11141 34254 -3472
c11074 -15114 -43288
c18548 -40128 -23632
c280 -19404 10136
c18551 37026 12152
c10485 -60720 -41776
c24813 13728 4088
c18552 -17820 -4480
c1277 -15048 20720
c18554 23826 -31696
c39482 -1980 59528
c18555 17094 30800
c7804 60852 39368
c21526 55902 13664
c14191 -54186 7112
c18556 -39600 48440
c18557 46662 -8512
c45165 -31416 -10528
c26953 51414 8120
c18559 13068 10136
c18561 54846 38360
c21233 -4884 17192
c44334 42636 -16072
c37908 19998 -59416
c18566 36762 24248
c39801 40524 -11032
c15933 33792 20216
c7450 -21252 29792
c23072 -38016 -33208
c4352 5346 48944
c18575 -2838 51968
c12743 54582 -7000
c18576 5874 31304
c18577 -46794 -54376
c18578 -38874 13160
c48830 49104 39368
c33706 -10956 48440
c18960 55110 -55384
c18582 8382 46928
c18584 -6930 -35224
c34612 -1056 8624
c18585 6270 -20104
c49014 -41514 -16072
c18586 -25938 -27160
c18587 2310 52472
c18588 51546 8624
c18589 -23100 -23632
c18591 18876 -54880
c34031 31878 4592
c1559 -27918 35336
c18593 -15774 22736
c22713 52074 -51352
c35299 42900 -19096
c18594 57750 3584
c18595 -20724 23240
c23955 -29436 -10024
c18597 31812 -448
c18598 4356 14168
c9693 43164 32312
c18600 52272 18200
c4545 -48708 -28672
c18601 -12870 -16072
c43714 -14322 34832
c18604 36300 49952
c2856 2376 22232
c18608 -29172 -15064
c7376 46464 10640
c21000 27588 21224
c35061 55308 -60424
c18613 -21318 -35728
c23991 -4818 -60424
c24561 38346 28784
c47272 -17028 26768
c25646 59334 56504
c18615 -9306 53480
c18616 -29436 -18592
c22342 -9306 -48832
c50969 -34254 -5488
c18620 -264 -60424
c19050 56298 -50848
c47299 -53196 -8008
c18622 -31416 57008
c50748 31614 6104
c5396 41118 -28168
c18623 -31152 -40264
c18624 -18612 -37240
c14579 -53790 37856
c18626 3168 5600
c21945 924 1064
c18627 12606 -29680
c5908 33990 24248
c11400 -45870 6104
c19673 10428 37856
c22910 -29040 -10024
c18628 -28908 -10528
c43328 -12342 19712
c18630 -62172 24248
c18631 -52602 -32704
c634 -44154 -43288
c5898 55242 -21112
c24800 23100 2576
c1963 -14124 -1960
c26866 32538 33320
c18634 24222 54992
c18636 -40854 56
c18637 3498 7112
c44825 60654 22736
c33643 -11748 -11536
c18638 -32868 59024
c18639 -2244 1064
c26917 22836 4088
c34056 53130 -13048
c18645 -13530 -17584
c18646 -13728 -5488
c18647 42504 -42280
c39724 -26928 60032
c28954 17754 -43792
c1806 -22242 -7504
c18648 -7062 7112
c18649 52998 -1960
c26005 -13596 -61432
c18653 56562 -19096
c45161 3234 -48832
c18655 10824 -30184
c18658 -56364 8624
c22183 264 -53368
c28750 -30294 -39760
c16543 51348 26768
c18662 30426 -48328
c18670 33792 -28672
c44368 17160 -3976
c43187 -13728 -57400
c41694 -15906 30800
c12037 15048 -39760
c18672 -62172 31304
c18673 54252 -52360
c11085 31350 10136
c11013 -22242 -46816
c18677 3828 3584
c18678 -60456 -51352
c18680 -23892 -33208
c39884 -19338 -26656
c18681 -40062 -36232
c18195 -594 44912
c18682 -13728 60032
c38001 858 -32704
c18931 35574 26264
c19296 -17424 56000
c1932 -6468 5600
c18686 -26532 -42280
c25091 -18480 -7000
c45326 -24882 54992
c22344 -7920 -36232
c43952 -1518 30800
c18690 48312 -12544
c9477 47454 -23128
c18691 39864 -50344
c8285 -24156 -12040
c18693 3432 37352
c18694 47850 26768
c39477 6468 22736
c26469 462 -29680
c18695 31020 10640
c18696 28050 -29176
c1076 40788 1064
c18698 59070 13160
c18834 -26532 -30688
c18699 -8844 38864
c41792 31812 -23128
c18700 -52866 -39760
c18701 -30888 23240
c18702 -46332 4088
c5614 -58542 -10024
c27553 54714 -2968
c18704 41844 -30184
c26531 -19074 55496
c23035 726 -40264
c4133 -17094 57008
c18705 -48312 56504
c40809 -60852 44408
c18707 58410 -27664
c7608 -17688 29792
c18708 -33462 20720
c18711 58212 34832
c27147 13662 46928
c45212 -30624 23240
c11248 -26268 -34216
c18713 9768 -20104
c18714 -21846 52976
c32851 51678 27272
c855 52998 -24640
c18715 16698 -36736
c11486 -33858 -32704
c18716 59268 -38752
c50044 -21846 -50848
c45040 13926 53480
c18721 -52404 10640
c32334 -6072 -21112
c18722 -14388 17192
c17182 -5940 -13552
c18724 -19470 -13552
c19250 14652 -13048
c31298 7656 45920
c18725 25542 48440
c15572 -26664 -10528
c21866 32406 -36736
c10815 15972 -52360
c26164 -17886 -25648
c18726 -19140 -42784
c2201 -26598 8120
c18727 -37686 -29680
c10198 3234 -48328
c30707 8778 -22120
c46875 55704 -33208
c18729 -53724 53480
c41863 -29700 -10024
c26382 48510 16184
c50841 46266 -12040
c40417 50886 60032
c36326 -35904 59024
c12815 19470 39872
c18730 2310 33320
c20615 -28248 -21112
c27905 42702 12656
c18731 -10560 23240
c18813 7722 -30688
c19031 -42966 -22120
c34861 58674 2576
c18372 13530 -45808
c18732 -49500 1064
c18733 -30228 -40264
c30871 -39600 7112
c20722 2244 -49840
c18735 44352 26768
c21874 -46794 36344
c30055 9306 -41776
c44321 31878 56
c39255 -18744 -33208
c24158 18348 -42784
c18738 57156 -33208
c18739 -8184 37352
c7206 -28116 61544
c18740 39468 -48328
c25289 56562 12656
c29881 -19668 -18592
c10983 57486 56504
c18741 -24882 -45808
c19481 6534 -5992
c19883 12804 14168
c50863 41844 4088
c47768 -6798 -20608
c16593 11748 -47320
c18742 -7656 36848
c18745 -16434 -18088
c18746 -46926 51968
c21513 -55968 -43288
c30384 -18480 34328
c18749 36366 12656
c18751 39006 29792
c29237 32340 -49840
c18752 -46200 21728
c18759 -5742 27272
c15162 -1452 -15568
c18760 4092 -32200
c16030 -18546 -21616
c17942 31482 -52360
c22442 54978 560
c37496 8778 -30688
c18761 -58212 -23632
c22716 -51414 46928
c36387 60522 52472
c18764 55374 -33712
c18766 28050 33824
c34658 -52008 -46312
c7530 12210 -29680
c22965 31350 54992
c21603 -35904 58016
c47146 9900 24248
c18767 528 -25648
c9569 44946 -13048
c2339 -18942 -25144
c18770 18480 4088
c8098 -19470 -40768
c18773 -14784 -24640
c35660 58476 -16576
c8121 -51348 12152
c18774 7062 -9016
c18777 8448 27776
c18778 -33264 61040
c19102 -18282 -45304
c18779 -30492 -33208
c17661 -17094 35840
c6169 -1386 -13048
c18780 23562 -45808
c13130 31812 -41776
c18781 23430 24752
c11545 -58806 -10024
c28995 38874 -8512
c38364 -38280 21224
c18789 -54054 -10528
c7994 36300 -39256
c24368 38214 33320
c1838 48246 -47824
c18790 60654 26264
c28224 -42438 -5488
c18113 37620 -54880
c18793 39930 -20104
c18795 -7062 -48832
c32679 -46002 49448
c18797 -4818 4592
c28847 22902 14672
c12247 -47256 -28672
c18800 -4290 -32200
c44860 18084 -43288
c18801 -44946 6608
c15915 -21120 -37744
c8408 -29370 56504
c4114 18744 -50344
c18802 -62172 42896
c24088 20658 -43792
c18803 29436 -45304
c22159 -43098 9632
c20108 -15378 -16072
c41609 54714 61544
c18804 -38412 -11032
c27379 41976 27272
c3734 22506 6608
c18806 -57024 3584
c18470 5610 30296
c18808 54450 -46312
c2828 21648 -5992
c18809 -31218 -46816
c33051 48048 -22624
c11372 32670 -43288
c18814 -50424 37352
c48173 -41052 27776
c18815 45606 -17584
c31602 -54714 -57400
c18817 -15180 17192
c18820 -31218 -2464
c22735 42306 46928
c27381 -6138 -35728
c51153 -34320 56
c18821 -57552 -45304
c18824 -25410 -3472
c50624 33264 24248
c25717 -49632 -39256
c9041 25938 24752
c19345 35640 -22624
c18825 -53262 -39256
c49191 -43296 12152
c18829 47190 -10024
c49671 22572 -37744
c7433 32604 16184
c18831 29502 53984
c18832 29568 52976
c18836 726 26768
c18839 -7854 13664
c9008 -40920 8120
c18840 15048 -16072
c13645 -13266 18200
c18843 -45540 38360
c7807 25938 -19096
c18844 -1914 -7000
c18909 -9438 16688
c23259 -28578 -12544
c997 55374 -7504
c26117 34782 -3472
c18847 -14784 35336
c4176 25278 -8008
c28911 -2772 16184
c18857 -32472 -29176
c41925 -60456 -36736
c128 20328 -9016
c765 18744 27776
c26671 -30954 27776
c36250 2112 37352
c18859 41910 20720
c19519 60192 48944
c18860 12606 20216
c35320 -53790 17696
c3514 -32274 6104
c19814 -53328 -40768
c18861 -18216 -30184
c51167 45936 11144
c18862 -24486 -2464
c18104 -29370 51968
c18863 56034 -59416
c5277 -17622 53984
c18866 -41646 22736
c1489 22902 27776
c18867 50952 -56896
c24435 -20394 -19600
c43788 57948 27272
c6950 -43626 -53368
c16569 9570 -17584
c18868 4818 -26152
c12731 -35376 -3976
c18869 28380 30800
c46913 -43758 -20608
c18871 12738 -29680
c49307 -18876 29792
c39680 50754 8120
c9101 25806 -13552
c18872 38742 22736
c18874 -49632 -11032
c46353 -24882 -44800
c18875 -45144 -32704
c18876 5874 -4480
c18878 -39864 -37240
c18879 9504 560
c42120 57222 15176
c18881 48312 -6496
c18882 -20394 15176
c18885 3168 1568
c32897 25344 9632
c18891 -52668 -20608
c18892 26994 -40264
c43700 -35772 47936
c18689 38940 4088
c25650 -47124 45416
c8311 14916 18200
c18893 -24288 -7000
c37060 -39600 -34216
c20385 10164 34328
c40553 -17358 -37240
c18894 51678 -50344
c40814 -33594 52976
c18895 -39402 29792
c3240 38148 47432
c18896 55968 54992
c31149 5478 -448
c9739 13596 -53368
c25481 16368 -4984
c18898 59862 4592
c50735 33462 -15064
c14331 -62172 52976
c27509 -5082 16688
c18904 -12870 -45304
c47029 -32208 -42280
c18905 29172 46424
c17964 3894 -36736
c19828 -43230 -31192
c18912 -19338 -16072
c21277 27786 -17080
c1915 -330 30296
c18914 20922 -6496
c24583 48708 -11536
c1478 34188 20216
c18916 29040 -49840
c37024 54846 -25144
c18917 54186 -7000
c18918 33462 10136
c28291 57354 -448
c18922 52866 24752
c12176 41910 -10528
c18924 24420 -50848
c30491 -15048 -41776
c18925 6534 35840
c40413 50226 52976
c4839 -4158 11648
c18929 1584 -32200
c8582 3102 -8512
c18932 19140 -11536
c18933 -6072 -27160
c18935 30756 -32200
c12272 6468 54488
c25382 47322 -35728
c18939 -47718 -7504
c18940 27720 -59416
c15027 45078 6104
c21550 9372 -19600
c25873 44088 35336
c18942 -51678 -27664
c36845 -46332 -51352
c22403 23628 -19600
c6704 58872 61040
c18944 33858 -41776
c29580 16698 37856
c18945 -4224 -54376
c3942 55836 6104
c22701 -22704 20216
c49029 -55506 11144
c6657 13398 -14056
c18946 47784 -11536
c21719 -49038 -29176
c24625 -28314 40376
c18947 -45870 27776
c9598 858 15176
c1261 42240 23240
c25093 -49764 -32200
c5346 20856 -43288
c18949 -5214 30800
c18951 -9834 52472
c18953 -14982 -53368
c18955 726 -57400
c7782 5082 -5488
c18957 20988 -2464
c18959 16764 12152
c18961 13596 35336
c18962 -54912 60536
c41592 -22638 -34216
c4928 -54054 -32704
c18970 -43296 20216
c18971 19800 -23632
c29693 39996 18200
c18975 41976 22736
c18976 -4488 25760
c23279 20526 -7000
c16407 -33330 21728
c26710 11418 -22624
c33759 4290 23744
c18979 19866 16688
c42277 36960 36848
c18980 13266 3080
c3330 -48114 34328
c18981 11814 -58912
c18983 -52932 -34720
c17095 48510 -2968
c27709 58542 -24640
c18985 -23892 27272
c18986 -23562 2072
c39662 -53658 -57400
c35284 -23232 -59416
c31710 2508 24248
c18990 -19536 -448
c18991 17688 -34720
c45458 -15906 9632
c12524 15576 -19600
c18992 53922 19208
c18994 -24156 -35224
c18996 33594 -34720
c25469 52470 -49336
c43698 -49698 -14560
c28336 -27324 37352
c18998 52338 14672
c31786 56166 -54376
c19001 39732 18200
c41999 -21450 31304
c35421 -59268 -60928
c19004 13002 29792
c19005 26202 -52864
c19006 -30426 -22624
c24323 -24288 56
c36007 38148 23240
c19007 -56034 37352
c20016 59928 48944
c31136 13926 23744
c19009 46266 17696
c33206 -23430 38360
c19010 -52536 -32200
c37753 6138 6104
c26645 37752 -10024
c41915 45342 45920
c19011 30030 -42280
c34883 -33198 31808
c19012 -15972 -59920
c44632 11484 -23632
c19013 -25278 -25144
c19016 49698 -2968
c37714 15642 -49336
c19019 -20658 -21616
c20038 -21318 -14560
c5794 23166 16688
c19348 20988 2576
c19020 -41514 -44800
c19021 -16236 23240
c19023 22440 -12544
c19024 10032 -13048
c19025 16830 36344
c33783 31482 52976
c19625 -41250 -38752
c12359 -54450 15176
c19027 23958 -40264
c7169 50028 -32200
c19030 13662 -29176
c23122 -50028 -41272
c26737 5082 -34720
c19033 -57684 -8008
c44665 -8184 2072
c24687 35310 36344
c19034 54054 -14560
c22415 -40854 -11032
c30878 -19536 27272
c19036 -9240 47432
c37306 -17424 26768
c4729 -9636 37352
c20056 -5148 32816
c19038 20790 -15064
c45619 -12870 -60928
c35603 35178 -42784
c19039 10164 -49840
c24829 15840 47936
c28921 31416 -46816
c11566 -46728 24752
c30289 23166 17696
c19046 -19866 -12040
c11656 47058 -1456
c19047 -47058 -21616
c19048 60522 61544
c19049 19140 -37240
c42415 23166 -60424
c25052 -15048 -55888
c19053 57354 -24136
c19549 264 -18592
c19055 61446 39872
c19056 14982 30800
c28526 56628 45416
c7430 11220 38360
c29638 28644 42392
c51367 25674 15680
c30949 8448 -39760
c10426 -25476 -42280
c19057 22836 -59416
c42564 -3762 28784
c19058 -21780 53480
c23836 8184 -41272
c19059 5610 6104
c12041 -19140 -14056
c21500 36564 48944
c29364 36102 45416
c42981 31218 37856
c19062 -6336 41384
c19064 19734 45416
c41624 -36432 24248
c19065 -12936 41384
c19068 25146 -21616
c34242 5940 48440
c9999 -21318 21224
c19069 1980 -26656
c37264 -31614 -2464
c21715 -15576 14672
c19070 -28314 -29680
c32562 -62172 -28168
c19071 55308 22736
c35524 1914 -14560
c19598 40722 -20608
c19073 26796 23240
c19074 -13464 35336
c26454 -3102 33320
c9062 45672 23744
c19075 -52998 28784
c22464 -50292 -34720
c12068 -23562 53984
c22705 -62172 7616
c30423 48708 24752
c21764 53790 17192
c19076 -45144 57512
c42046 -6468 34328
c34120 23760 34328
c19078 -46002 -16072
c22964 54318 -37240
c25285 -52536 34832
c14698 43890 35840
c19079 61446 47432
c25343 61182 27272
c6629 -48708 -5488
c19083 -23298 -36232
c49529 -3168 -33712
c32143 -7128 23240
c30620 -56100 -51352
c19086 21648 -43288
c30739 19404 -58912
c19088 13464 5600
c21872 -23958 14672
c13827 -28116 21224
c19089 -19074 38864
c39138 -4422 -24136
c19093 12804 -57904
c19427 56892 40880
c19094 -16764 49448
c38983 32274 13664
c22229 -34650 1568
c38079 22770 37856
c7718 12210 28280
c19095 -13992 -47320
c48274 -52932 3080
c19097 30228 32312
c40902 10428 23240
c31057 25740 -24136
c24793 -45210 -7000
c10873 13992 21224
c19099 1254 33320
c46784 -10560 -5488
c19100 -25080 51464
c14429 -31482 -3472
c19105 17226 -11032
c21634 -56100 42392
c24405 11418 14672
c19106 -50094 -17584
c8990 -35376 -1456
c719 2244 -46312
c19108 -40194 -27160
c20987 -19602 -7504
c47799 -30162 5096
c19109 31416 -45304
c39198 -47850 37856
c19111 -12870 22736
c26847 14982 5096
c50193 -42372 54488
c19112 -52866 11648
c25417 4686 -35224
c19113 -9372 24752
c7882 43692 -43288
c19114 12276 -35728
c40336 59466 -19096
c15022 -19140 -27664
c4821 14784 21728
c19117 -1056 -3472
c50713 132 12656
c19120 -35442 -12040
c19122 42702 5096
c19565 -51348 -59920
c19124 198 -4984
c19126 -40590 37856
c19130 -28512 45920
c19131 54714 -11536
c13393 30294 53984
c19132 -10758 -51856
c20560 46068 56
c46463 17556 23240
c11492 22176 50960
c19134 -60720 57512
c19136 -19800 27272
c599 -16698 -2464
c6243 -23166 56504
c19138 -23958 -1960
c19139 -46530 -11536
c41534 -35112 -25648
c19140 56034 -51856
c3481 -9108 52976
c19142 12276 1568
c26580 -24684 -37744
c19143 59928 -52360
c26285 34716 -17584
c4610 33264 5600
c19144 45936 -11032
c42204 -50622 -35224
c41218 -10956 -34720
c19146 41910 43400
c26885 -18018 56504
c19149 -40458 -4984
c39182 4026 -20104
c19150 10098 28280
c25590 -18678 -39760
c39437 60126 -5992
c19155 -5016 -23128
c19158 -4158 -8512
c41057 -42570 -10024
c24960 24618 8624
c19159 52338 27272
c43790 -17424 -36736
c24450 50952 7616
c19162 -31482 24752
c19163 -59136 49952
c23819 6600 -41776
c30668 51282 34328
c18422 -52668 -6496
c19165 40194 18704
c20571 52602 -25648
c15873 -17820 20720
c19167 -10824 33824
c19169 -29964 -14560
c19172 31350 -1960
c31905 28842 40880
c19173 -39270 -9520
c29553 -36630 -49336
c19174 -38808 8624
c19178 37950 12656
c19180 -8382 22736
c30336 -40920 26768
c44654 -8316 19208
c19183 -48246 39872
c29135 18348 34832
c19605 43098 -12040
c25690 56298 44912
c43712 56034 -47320
c28232 23826 15176
c19187 -18084 29288
c26393 51744 -28672
c41255 45474 -26152
c16425 23298 -3976
c19192 22506 -22624
c27907 31680 -41776
c19194 45342 -50344
c41701 50424 53984
c37261 -26070 -25144
c25395 -49632 18704
c19195 52074 35840
c19196 43296 53480
c41273 -26334 4592
c19197 -2112 42392
c24900 48246 28280
c19200 6204 -13552
c19201 -27258 35840
c34849 -62172 -19096
c14247 -59334 -35224
c27643 19668 -20104
c16772 32472 15176
c19202 -858 26768
c21203 -55836 28280
c7957 19008 52472
c18560 54318 1568
c19203 16104 19208
c19204 -46662 -10024
c15097 16104 10640
c26599 -34980 56
c19207 1782 20216
c6273 -13728 41384
c15393 4554 11648
c19208 -6600 57512
c26565 31284 25760
c33833 132 20720
c19209 13002 -46312
c19210 -24156 -61936
c29465 45738 -54376
c959 50358 -24136
c19211 -14718 -60928
c13021 -48840 4592
c19214 57090 5600
c20170 48180 53984
c22926 -26994 44912
c13895 -17688 17192
c19729 -8910 -19600
c19215 16764 9632
c15055 -48774 14672
c24243 34716 26768
c19218 56694 -11032
c34108 -56232 -23128
c12614 48378 -448
c29588 -1254 -31192
c19223 -56760 20216
c39119 -39666 -54880
c19227 4356 -27160
c26878 -3894 -48832
c3389 27654 -22624
c475 -3696 51968
c19228 5214 42896
c19229 -34650 14672
c24324 -59004 -3472
c32486 -27918 4088
c19230 46332 -16072
c27388 9372 5600
c19231 -57816 60536
c33217 -50490 -16576
c19233 -19338 -39760
c19236 25344 -57400
c19241 1650 -52864
c24655 -55506 9632
c45388 -6204 -952
c12515 -12012 -16576
c14424 -18480 46928
c8026 39534 -29680
c27302 -18678 53984
c21862 5016 -12040
c33598 -20790 8120
c19245 45606 -39760
c40742 51282 7112
c38873 18282 -33208
c13428 28974 -17080
c27217 -10098 5600
c41466 16038 36848
c9501 -57024 13160
c19246 -19272 -35224
c19253 -6996 25760
c20315 32142 -12544
c4531 29964 54488
c19256 -15576 7616
c47747 -37554 -13048
c3296 -53988 -51856
c19257 26268 5600
c23513 -11550 6608
c19258 18612 -1456
c33416 34518 11144
c19259 -42306 -43288
c37971 12804 44408
c16124 51282 4592
c19260 -5148 -21616
c48679 -44220 47936
c47192 11220 -19600
c28627 41052 -13552
c19267 49434 12152
c19268 2046 41888
c19751 54054 -24136
c26251 -38808 19208
c483 25014 57512
c19270 -41382 -13552
c45947 -37884 8624
c19276 -31548 -1456
c19278 17688 -21616
c22737 -45474 -4984
c19279 2904 -8008
c17720 60852 -38752
c29254 924 -50344
c6099 24288 9632
c19280 -34782 45416
c19281 -11550 40880
c19282 57750 -36736
c35843 32472 -13048
c20850 -4884 58520
c37099 -1254 30800
c19283 32934 -8008
c19286 29502 -18088
c45253 24750 -37240
c22520 42570 30296
c40577 6138 2576
c40104 -54318 -29680
c6919 27852 -26152
c19290 37158 -21616
c36118 -58608 50456
c9663 42240 -16576
c19291 -41448 32816
c26679 -45342 22232
c19295 10098 -58912
c19297 -37290 25256
c19304 5742 16184
c26575 -10758 -32200
c36069 47718 20720
c19308 6006 21728
c21392 -45276 29288
c29197 -18084 -52360
c38462 38742 -60424
c19317 28842 17696
c15329 20724 26768
c19318 46662 -30688
c19319 -13398 31808
c8422 -21516 20720
c23333 -52470 4592
c19322 -40128 34328
c1286 13002 20216
c5130 -35772 16184
c19920 13596 48944
c27157 -16632 -38752
c19323 -48444 38360
c44309 726 -29680
c34708 -39402 14672
c29248 -20922 -13552
c19325 -9108 12152
c30212 19866 -26656
c19326 -40854 -38752
c19760 -25938 -5488
c19328 45078 41888
c33602 -36630 -16576
c19332 -16434 6608
c1295 6534 -7504
c23943 9768 41888
c19333 -42042 -36232
c5789 6996 34328
c21122 28446 -14056
c19335 -57024 8120
c19338 12210 -14056
c20322 -30030 -47824
c20628 -132 -1456
c48696 49368 53984
c2209 -32340 -20104
c19340 53460 26768
c19344 19338 -15064
c8619 -21384 -44800
c19346 -41514 33824
c41883 13530 -34216
c41756 49566 -9520
c17278 44220 -19600
c19349 18216 -17584
c19351 10956 23240
c19352 13068 -33712
c37617 -54384 -8008
c19353 53328 -57904
c15619 -44022 -56392
c19354 -1452 41384
c19357 4026 -2968
c6878 -5214 4592
c19358 55374 -448
c19359 -52338 17192
c39131 40656 -11536
c19360 56628 -44800
c38513 13596 1568
c36067 14454 -42280
c34278 -47454 18200
c26622 13398 -38752
c8956 25014 -32200
c19362 19866 53984
c26560 15642 26264
c19363 -6798 -42280
c20002 26862 -37240
c19364 -18546 -53872
c34879 -27060 -42280
c25959 4026 33320
c7166 22242 23744
c19365 28050 13664
c42127 51546 -24640
c41620 57090 -7504
c19366 -11814 -9016
c19372 51216 33320
c19373 -25674 -52360
c19374 -21054 32816
c19375 24024 -11536
c13560 -7920 -57400
c7246 40788 -53872
c19037 -14520 40880
c27164 16434 43904
c20941 -18348 37856
c19379 -8580 -33712
c14887 43560 -24136
c19380 14784 -3976
c25678 -37026 -40264
c19383 -924 12656
c19384 -16566 60536
c19386 -9306 -35224
c19391 13332 -3976
c19393 11814 15176
c45527 20988 19208
c43211 52404 41384
c34008 -26202 51968
c19394 -66 -53872
c19395 52998 37856
c19396 16038 39872
c29297 -24222 -3976
c29687 16170 28280
c39900 -56496 -53872
c24201 -7986 -58912
c48684 -21516 27776
c19400 14190 4592
c21740 37356 -3976
c19405 23958 32312
c3659 -33396 52472
c19408 16962 27272
c34523 -31944 -25648
c19409 47784 -48832
c19412 -27390 -44296
c19413 14454 15176
c19714 8646 -48832
c19889 -10296 1064
c19414 16962 16688
c47394 58938 54488
c19416 -40194 14672
c11832 -22176 -9520
c19900 44022 33320
c40738 -6864 -2464
c5148 46332 15680
c19418 -41910 -10024
c24278 -9966 20720
c18997 -34056 7112
c19420 -25938 -26152
c19423 47454 60032
c34672 41052 -46816
c19424 48114 52472
c4110 25410 -2968
c19426 19866 59024
c39086 19668 -50848
c27877 -16038 17696
c44115 26994 -52360
c19428 -22110 6608
c19429 -20922 19712
c25565 3828 8120
c17544 7788 38360
c19434 39072 -56896
c19437 41778 30800
c19438 48708 27272
c44290 -14520 21224
c19439 6336 7616
c44483 43032 -30184
c11863 14322 38864
c27245 39270 -61432
c19440 -9834 -15568
c19442 51150 -13048
c12537 -2970 11144
c19443 61710 17192
c21275 59268 -44800
c19444 -35310 -1960
c33077 7260 17696
c19445 1518 47936
c45978 -11352 -30184
c19448 8514 23744
c20370 -26334 -20608
c50644 12144 -23632
c22084 12078 52976
c22104 33462 -42280
c19449 -42834 -30184
c46610 -10494 17696
c19451 -40194 -38248
c9315 -39270 37352
c2946 48048 49448
c19454 35574 -1960
c19457 -18348 29288
c26857 6930 2576
c1056 25872 43904
c28169 23628 9632
c19459 21120 29288
c34596 61050 -34216
c30322 -40326 29288
c19460 -59136 -51352
c29811 58674 39872
c19461 32868 29288
c19462 -34650 32312
c29119 1650 36848
c19463 3234 -40264
c34510 24420 -59416
c5732 41382 43400
c19464 20196 -54880
c15173 -19866 -26656
c19466 -48840 8120
c15912 -7326 -8512
c19467 34452 -35728
c46317 38346 -43288
c19470 -24354 18200
c6772 20988 58016
c19602 -8844 -9520
c19472 12672 7112
c19473 50094 17696
c5083 -660 -40768
c19474 -45144 -32200
c19475 1518 -2464
c19925 48906 38864
c46193 26796 -31192
c24650 -24816 -14056
c19477 42174 4592
c19478 21252 -16072
c49498 330 -49336
c19480 -62172 -37240
c19482 -23694 -21112
c19488 -45474 44408
c2376 6072 23240
c22636 -20790 -5992
c29725 -16962 42392
c19493 18612 47432
c19495 13464 -952
c12376 26928 49448
c19499 58542 -29680
c35837 13530 1064
c13846 59994 -34216
c19500 44220 22736
c11950 11814 16184
c19502 32406 -41776
c47601 33660 -48832
c3209 1650 28784
c8065 -17688 51464
c19503 -41646 60536
c14789 -18744 -59920
c26858 -31548 -20104
c44451 -53988 -6496
c10550 20988 20720
c19505 -41646 34328
c35958 35640 -48832
c29124 20196 9128
c19506 27258 -5488
c25377 -14850 6608
c19510 -12606 5600
c19515 66 -8512
c19521 -3102 560
c44435 23892 -24136
c19522 37422 61040
c19524 36960 57512
c35100 -15180 11648
c12782 -462 -42280
c4231 -50886 -32704
c30481 51678 12656
c48877 4092 41384
c29910 24816 14168
c18617 21450 52472
c19525 -11220 12656
c19533 -5610 -24640
c48172 55374 20216
c38944 -5676 -50344
c29058 48642 -25144
c19534 23694 15176
c19535 1254 -57904
c9622 -14256 -38752
c1213 8976 22232
c19537 46596 -32704
c19538 -43890 2072
c7280 34254 -5992
c4870 660 50456
c25374 3894 16184
c32110 -10164 -10024
c19540 22704 -34720
c5165 49632 -39760
c19542 60126 8624
c22400 45804 9632
c19543 36828 -18088
c35296 -28380 56
c17756 30690 -43792
c19544 11352 -37744
c19545 59862 29792
c35933 -43428 -26152
c19547 53262 -25144
c45043 48312 9632
c44544 -5808 12656
c34404 -15774 -24136
c21155 36696 -49840
c25547 18678 44912
c41575 -15246 -42280
c19550 48114 -18088
